id_venda;id_cliente;tipo;data_venda;valor_unitario;valor_subtotal;valor_total;valor_nota;valor_desconto;descricao_desconto;status;cancelado;processada;nome_colaborador;descricao;id_nota_venda
26715968;7031459;ATENDIMENTO;20240405;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
25945990;7031459;ATENDIMENTO;20240319;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
25698605;7031459;ATENDIMENTO;20240314;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
28814229;7038989;ATENDIMENTO;20240517;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
31468666;7041293;ATENDIMENTO;20240704;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
26899039;7041293;ATENDIMENTO;20240411;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
25762968;7041293;ATENDIMENTO;20240315;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
29991587;7048581;ATENDIMENTO;20240607;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
28471688;7048581;ATENDIMENTO;20240509;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
28226506;7048581;ATENDIMENTO;20240508;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
25816325;7048581;ATENDIMENTO;20240315;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
28786132;7048721;ATENDIMENTO;20240524;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
25817503;7048721;ATENDIMENTO;20240316;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
25844212;7055457;ATENDIMENTO;20240320;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
26221434;7062611;ATENDIMENTO;20240326;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
30126858;7067192;ATENDIMENTO;20240608;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
28031255;7067192;ATENDIMENTO;20240502;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
25921245;7067192;ATENDIMENTO;20240322;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
29022220;7078402;ATENDIMENTO;20240525;105.00;105.00;105.00;105.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination Buço;
27013886;7078402;ATENDIMENTO;20240411;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
26215967;7078402;ATENDIMENTO;20240330;70.00;70.00;70.00;70.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
28458955;7088346;ATENDIMENTO;20240509;120.00;120.00;120.00;120.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Combo 1;
25999914;7088346;ATENDIMENTO;20240320;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
30237034;7094385;ATENDIMENTO;20240612;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
29689972;7099034;ATENDIMENTO;20240604;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
27916455;7099034;ATENDIMENTO;20240427;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
26054132;7099034;ATENDIMENTO;20240326;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
31755236;7102909;ATENDIMENTO;20240718;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
31657849;7102909;ATENDIMENTO;20240704;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
29381590;7102909;ATENDIMENTO;20240531;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
27305996;7102909;ATENDIMENTO;20240418;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
26080352;7102909;ATENDIMENTO;20240322;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
26083344;7103235;ATENDIMENTO;20240326;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
31850090;7113799;ATENDIMENTO;20240705;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
28502773;7113799;ATENDIMENTO;20240509;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
26161463;7113799;ATENDIMENTO;20240405;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
26182701;7116400;ATENDIMENTO;20240329;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
26182158;7116400;ATENDIMENTO;20240329;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
29087132;7148583;ATENDIMENTO;20240523;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
28078003;7148583;ATENDIMENTO;20240504;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
28077942;7148583;ATENDIMENTO;20240504;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
26306370;7148583;ATENDIMENTO;20240330;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
26306362;7148583;ATENDIMENTO;20240330;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
30708610;7171232;ATENDIMENTO;20240619;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
26424614;7171232;ATENDIMENTO;20240330;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
31863320;7176501;ATENDIMENTO;20240705;70.00;70.00;70.00;70.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
30293843;7176501;ATENDIMENTO;20240613;115.00;115.00;115.00;115.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination Buço Queixo;
29008316;7176501;ATENDIMENTO;20240524;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Henna/Coloração Buço Queixo Pescoço;
27894171;7176501;ATENDIMENTO;20240430;115.00;115.00;115.00;115.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination Buço Queixo;
26465119;7176501;ATENDIMENTO;20240330;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Henna/Coloração Buço Queixo Pescoço;
31057791;7206373;ATENDIMENTO;20240629;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
26574206;7206373;ATENDIMENTO;20240412;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
31460304;7213165;ATENDIMENTO;20240712;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
28542114;7213165;ATENDIMENTO;20240511;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
26598205;7213165;ATENDIMENTO;20240406;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
26599067;7213289;ATENDIMENTO;20240404;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
29883194;7213933;ATENDIMENTO;20240705;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
29640555;7213933;ATENDIMENTO;20240605;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
26603592;7213933;ATENDIMENTO;20240411;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
24250760;7213933;ATENDIMENTO;20240216;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
32241903;7216036;ATENDIMENTO;20240713;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
26606562;7216036;ATENDIMENTO;20240403;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
30256464;7222680;ATENDIMENTO;20240613;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
26656794;7222680;ATENDIMENTO;20240405;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
31390943;7224325;ATENDIMENTO;20240628;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
31390848;7224325;ATENDIMENTO;20240628;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
26668653;7224325;ATENDIMENTO;20240404;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
30933759;7225909;ATENDIMENTO;20240628;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
29201314;7225909;ATENDIMENTO;20240525;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
26679340;7225909;ATENDIMENTO;20240412;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
26702640;7229050;ATENDIMENTO;20240405;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
26705907;7230543;ATENDIMENTO;20240404;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
26706321;7230593;ATENDIMENTO;20240404;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
26706253;7230593;ATENDIMENTO;20240404;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
29668589;7233314;ATENDIMENTO;20240607;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
28177608;7233314;ATENDIMENTO;20240510;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
27348439;7233314;ATENDIMENTO;20240419;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
26728711;7233314;ATENDIMENTO;20240412;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
28636377;7234939;ATENDIMENTO;20240514;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
27374537;7234939;ATENDIMENTO;20240423;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
26742428;7234939;ATENDIMENTO;20240406;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
31495016;7244086;ATENDIMENTO;20240702;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
26834514;7244086;ATENDIMENTO;20240420;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
30254324;7245499;ATENDIMENTO;20240612;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
26831358;7245499;ATENDIMENTO;20240412;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
30690086;7247374;ATENDIMENTO;20240619;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
26897470;7247374;ATENDIMENTO;20240412;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
30928457;7256364;ATENDIMENTO;20240627;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
29184407;7256364;ATENDIMENTO;20240522;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
26892453;7256364;ATENDIMENTO;20240411;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
30033809;7258291;ATENDIMENTO;20240608;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
26897339;7258291;ATENDIMENTO;20240417;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
26915717;7261643;ATENDIMENTO;20240416;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
26924785;7262832;ATENDIMENTO;20240410;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
27036412;7272126;ATENDIMENTO;20240411;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
29387774;7285114;ATENDIMENTO;20240601;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
28460531;7285114;ATENDIMENTO;20240508;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
27008893;7285114;ATENDIMENTO;20240411;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
30750898;7317373;ATENDIMENTO;20240622;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
27171116;7317373;ATENDIMENTO;20240420;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
27194060;7324057;ATENDIMENTO;20240508;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
30919343;7324715;ATENDIMENTO;20240627;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
27196719;7324715;ATENDIMENTO;20240420;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
32157748;7329379;ATENDIMENTO;20240712;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
27228957;7329379;ATENDIMENTO;20240423;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
30099103;7332693;ATENDIMENTO;20240608;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
29376501;7332693;ATENDIMENTO;20240531;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
27248923;7332693;ATENDIMENTO;20240419;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
29756831;7333465;ATENDIMENTO;20240605;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
28358010;7333465;ATENDIMENTO;20240508;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
27254785;7333492;ATENDIMENTO;20240419;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
31653123;7339567;ATENDIMENTO;20240706;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
29792261;7339567;ATENDIMENTO;20240614;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
27293078;7339567;ATENDIMENTO;20240420;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
27316059;7342387;ATENDIMENTO;20240419;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
27516493;7351567;ATENDIMENTO;20240425;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
27435438;7360460;ATENDIMENTO;20240504;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
27513050;7370048;ATENDIMENTO;20240423;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
29667268;7371571;ATENDIMENTO;20240606;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
27524303;7371571;ATENDIMENTO;20240426;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
32005118;7384301;ATENDIMENTO;20240710;105.00;105.00;105.00;105.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination Buço;
30631978;7384301;ATENDIMENTO;20240615;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
28792017;7384301;ATENDIMENTO;20240523;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
27588367;7384301;ATENDIMENTO;20240504;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
29444851;7387291;ATENDIMENTO;20240604;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
27611336;7387291;ATENDIMENTO;20240426;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
27647255;7387792;ATENDIMENTO;20240426;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
27615493;7387792;ATENDIMENTO;20240426;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
30174314;7387813;ATENDIMENTO;20240612;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
27615653;7387813;ATENDIMENTO;20240501;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
31377533;7392046;ATENDIMENTO;20240627;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
31104865;7392046;ATENDIMENTO;20240627;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
27639571;7392046;ATENDIMENTO;20240425;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
27639506;7392046;ATENDIMENTO;20240425;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
27636344;7392046;ATENDIMENTO;20240425;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
31728797;7393901;ATENDIMENTO;20240705;70.00;70.00;70.00;70.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
29419886;7393901;ATENDIMENTO;20240529;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
27644540;7393901;ATENDIMENTO;20240430;70.00;70.00;70.00;70.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
30581874;7393974;ATENDIMENTO;20240614;70.00;70.00;70.00;70.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
27645306;7393974;ATENDIMENTO;20240426;90.00;90.00;90.00;90.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
29652062;7497088;ATENDIMENTO;20240604;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
28050269;7497088;ATENDIMENTO;20240501;50.00;50.00;50.00;50.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
28087085;7507821;ATENDIMENTO;20240502;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
28114486;7511434;ATENDIMENTO;20240501;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
28485135;7523151;ATENDIMENTO;20240524;120.00;120.00;120.00;120.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Combo 1;
28299325;7553328;ATENDIMENTO;20240510;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
28299014;7553328;ATENDIMENTO;20240510;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
28302523;7553698;ATENDIMENTO;20240508;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
28328937;7560951;ATENDIMENTO;20240604;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
28474422;7593042;ATENDIMENTO;20240511;100.00;100.00;100.00;100.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Combo 2;
28588075;7610970;ATENDIMENTO;20240516;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
28627092;7617514;ATENDIMENTO;20240518;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
28655608;7620743;ATENDIMENTO;20240523;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
31657493;7639166;ATENDIMENTO;20240703;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
28950740;7688062;ATENDIMENTO;20240518;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
28973874;7694496;ATENDIMENTO;20240518;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
29132640;7726159;ATENDIMENTO;20240522;125.00;125.00;125.00;125.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Hydra Gloss;
29165350;7731458;ATENDIMENTO;20240613;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço Queixo;
30939061;7734481;ATENDIMENTO;20240620;125.00;125.00;125.00;125.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Hydra Gloss;
29178686;7734481;ATENDIMENTO;20240522;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
30938730;7738040;ATENDIMENTO;20240621;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
29202341;7738040;ATENDIMENTO;20240523;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
29617531;7739166;ATENDIMENTO;20240615;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
29213401;7739166;ATENDIMENTO;20240525;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
29243829;7745271;ATENDIMENTO;20240525;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
29255538;7749519;ATENDIMENTO;20240525;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
30715289;7754987;ATENDIMENTO;20240620;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
29276650;7754987;ATENDIMENTO;20240529;35.00;35.00;35.00;35.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
30945399;7756222;ATENDIMENTO;20240621;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
29283458;7756222;ATENDIMENTO;20240530;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
29314592;7759457;ATENDIMENTO;20240529;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
29347991;7763081;ATENDIMENTO;20240528;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
